INDEX,LATITUDE,LONGITUDE,FL_hPa,TIME,MERGED,FL
117,34.0,18.0,175,2018-06-23 06:00:00,0.0931622000079285,160
118,34.0,20.0,175,2018-06-23 06:00:00,0.0926672294467408,160
119,34.0,22.0,175,2018-06-23 06:00:00,0.0920769176054485,160
120,34.0,24.0,175,2018-06-23 06:00:00,0.0919373821649547,160
121,34.0,26.0,175,2018-06-23 06:00:00,0.0916453141942957,160
122,34.0,28.0,175,2018-06-23 06:00:00,0.0914102497669611,160
123,34.0,30.0,175,2018-06-23 06:00:00,0.0915163781113278,160
124,34.0,-30.0,200,2018-06-23 06:00:00,0.0883441896929446,180
125,34.0,-28.0,200,2018-06-23 06:00:00,0.0882217927734813,180
126,34.0,-26.0,200,2018-06-23 06:00:00,0.0881096629628364,180
127,34.0,-24.0,200,2018-06-23 06:00:00,0.088120003374767,180
128,34.0,-22.0,200,2018-06-23 06:00:00,0.0881167252230911,180
129,34.0,-20.0,200,2018-06-23 06:00:00,0.0880287698040472,180
130,34.0,-18.0,200,2018-06-23 06:00:00,0.0879037686731139,180
131,34.0,-16.0,200,2018-06-23 06:00:00,0.0878156903966166,180
132,34.0,-14.0,200,2018-06-23 06:00:00,0.087728848005767,180
133,34.0,-12.0,200,2018-06-23 06:00:00,0.0875327713729181,180
134,34.0,-10.0,200,2018-06-23 06:00:00,0.0874034560368095,180
135,34.0,-8.0,200,2018-06-23 06:00:00,0.0874401297329464,180
136,34.0,-6.0,200,2018-06-23 06:00:00,0.0875019384759525,180
137,34.0,-4.0,200,2018-06-23 06:00:00,0.0875609409873185,180
138,34.0,-2.0,200,2018-06-23 06:00:00,0.0876568526498892,180
139,34.0,0.0,200,2018-06-23 06:00:00,0.08776832439132,180
140,34.0,2.0,200,2018-06-23 06:00:00,0.0879120568039699,180
141,34.0,4.0,200,2018-06-23 06:00:00,0.0881953064833102,180
142,34.0,6.0,200,2018-06-23 06:00:00,0.0883235368163596,180
143,34.0,8.0,200,2018-06-23 06:00:00,0.0882950038331596,180
144,34.0,10.0,200,2018-06-23 06:00:00,0.0881675167948317,180
145,34.0,12.0,200,2018-06-23 06:00:00,0.0879764035392397,180
146,34.0,14.0,200,2018-06-23 06:00:00,0.0878593026653947,180
147,34.0,16.0,200,2018-06-23 06:00:00,0.0879276534302689,180
148,34.0,18.0,200,2018-06-23 06:00:00,0.0880484176771584,180
149,34.0,20.0,200,2018-06-23 06:00:00,0.0883805766456946,180
150,34.0,22.0,200,2018-06-23 06:00:00,0.0881200136103132,180
151,34.0,24.0,200,2018-06-23 06:00:00,0.0876640340234405,180
152,34.0,26.0,200,2018-06-23 06:00:00,0.0873370689617663,180
153,34.0,28.0,200,2018-06-23 06:00:00,0.0869182523186839,180
154,34.0,30.0,200,2018-06-23 06:00:00,0.0867591569650629,180
155,34.0,-30.0,225,2018-06-23 06:00:00,0.084317588827159,200
156,34.0,-28.0,225,2018-06-23 06:00:00,0.0844250144414819,200
157,34.0,-26.0,225,2018-06-23 06:00:00,0.0844596148329832,200
158,34.0,-24.0,225,2018-06-23 06:00:00,0.0845234477684687,200
159,34.0,-22.0,225,2018-06-23 06:00:00,0.0846149013828306,200
160,34.0,-20.0,225,2018-06-23 06:00:00,0.0846988825686871,200
161,34.0,-18.0,225,2018-06-23 06:00:00,0.0847543624971319,200
162,34.0,-16.0,225,2018-06-23 06:00:00,0.0847505839852725,200
163,34.0,-14.0,225,2018-06-23 06:00:00,0.0846279528208466,200
164,34.0,-12.0,225,2018-06-23 06:00:00,0.0844526035047519,200
165,34.0,-10.0,225,2018-06-23 06:00:00,0.084282944863978,200
166,34.0,-8.0,225,2018-06-23 06:00:00,0.0841622910584957,200
167,34.0,-6.0,225,2018-06-23 06:00:00,0.0841451537523477,200
168,34.0,-4.0,225,2018-06-23 06:00:00,0.0842183714851887,200
169,34.0,-2.0,225,2018-06-23 06:00:00,0.0843292482252425,200
170,34.0,0.0,225,2018-06-23 06:00:00,0.0844508383717766,200
171,34.0,2.0,225,2018-06-23 06:00:00,0.0845931040063387,200
172,34.0,4.0,225,2018-06-23 06:00:00,0.0847781197290382,200
173,34.0,6.0,225,2018-06-23 06:00:00,0.0849115920475223,200
174,34.0,8.0,225,2018-06-23 06:00:00,0.0848165506753568,200
175,34.0,10.0,225,2018-06-23 06:00:00,0.0843658106108486,200
176,34.0,12.0,225,2018-06-23 06:00:00,0.084017208131585,200
177,34.0,14.0,225,2018-06-23 06:00:00,0.0840230081354981,200
178,34.0,16.0,225,2018-06-23 06:00:00,0.0841719916532476,200
179,34.0,18.0,225,2018-06-23 06:00:00,0.0843728217517501,200
180,34.0,20.0,225,2018-06-23 06:00:00,0.0851150043088206,200
181,34.0,22.0,225,2018-06-23 06:00:00,0.0850186465337494,200
182,34.0,24.0,225,2018-06-23 06:00:00,0.0845980719817987,200
183,34.0,26.0,225,2018-06-23 06:00:00,0.0844503877894494,200
184,34.0,28.0,225,2018-06-23 06:00:00,0.0843512446665727,200
185,34.0,30.0,225,2018-06-23 06:00:00,0.0842201548131431,200
186,34.0,-30.0,250,2018-06-23 06:00:00,0.0814685681047893,220
187,34.0,-28.0,250,2018-06-23 06:00:00,0.0815269190745498,220
188,34.0,-26.0,250,2018-06-23 06:00:00,0.0816752732578647,220
189,34.0,-24.0,250,2018-06-23 06:00:00,0.081873442517831,220
190,34.0,-22.0,250,2018-06-23 06:00:00,0.0820958607959486,220
191,34.0,-20.0,250,2018-06-23 06:00:00,0.0822725275768574,220
192,34.0,-18.0,250,2018-06-23 06:00:00,0.082442532757072,220
193,34.0,-16.0,250,2018-06-23 06:00:00,0.0826015695161894,220
194,34.0,-14.0,250,2018-06-23 06:00:00,0.0825183230398335,220
195,34.0,-12.0,250,2018-06-23 06:00:00,0.0823580362685239,220
196,34.0,-10.0,250,2018-06-23 06:00:00,0.0821965389810841,220
197,34.0,-8.0,250,2018-06-23 06:00:00,0.0820493677333376,220
198,34.0,-6.0,250,2018-06-23 06:00:00,0.0820142496153259,220
199,34.0,-4.0,250,2018-06-23 06:00:00,0.0821060896910619,220
200,34.0,-2.0,250,2018-06-23 06:00:00,0.0822006506754878,220
201,34.0,0.0,250,2018-06-23 06:00:00,0.0822321233498555,220
202,34.0,2.0,250,2018-06-23 06:00:00,0.0823558084057186,220
203,34.0,4.0,250,2018-06-23 06:00:00,0.0824665063966468,220
204,34.0,6.0,250,2018-06-23 06:00:00,0.0823955522528344,220
205,34.0,8.0,250,2018-06-23 06:00:00,0.0824180650878348,220
206,34.0,10.0,250,2018-06-23 06:00:00,0.0821441590584463,220
207,34.0,12.0,250,2018-06-23 06:00:00,0.0819104141506582,220
208,34.0,14.0,250,2018-06-23 06:00:00,0.0819243775913186,220
209,34.0,16.0,250,2018-06-23 06:00:00,0.081890792463164,220
210,34.0,18.0,250,2018-06-23 06:00:00,0.08201656039771,220
211,34.0,20.0,250,2018-06-23 06:00:00,0.0825206776932049,220
212,34.0,22.0,250,2018-06-23 06:00:00,0.0825365125598531,220
213,34.0,24.0,250,2018-06-23 06:00:00,0.082513983038778,220
214,34.0,26.0,250,2018-06-23 06:00:00,0.0826910196240055,220
215,34.0,28.0,250,2018-06-23 06:00:00,0.0829233299325213,220
216,34.0,30.0,250,2018-06-23 06:00:00,0.0830527137604593,220
217,34.0,-30.0,300,2018-06-23 06:00:00,0.0808910277606814,240
218,34.0,-28.0,300,2018-06-23 06:00:00,0.0804292112066314,240
219,34.0,-26.0,300,2018-06-23 06:00:00,0.0803338298557528,240
220,34.0,-24.0,300,2018-06-23 06:00:00,0.0804054077284203,240
221,34.0,-22.0,300,2018-06-23 06:00:00,0.0803831760069686,240
222,34.0,-20.0,300,2018-06-23 06:00:00,0.080317235406363,240
223,34.0,-18.0,300,2018-06-23 06:00:00,0.0803954957629153,240
224,34.0,-16.0,300,2018-06-23 06:00:00,0.0807875280159977,240
225,34.0,-14.0,300,2018-06-23 06:00:00,0.081255922437215,240
226,34.0,-12.0,300,2018-06-23 06:00:00,0.081561109824875,240
227,34.0,-10.0,300,2018-06-23 06:00:00,0.0816868396835113,240
228,34.0,-8.0,300,2018-06-23 06:00:00,0.0818392754422122,240
229,34.0,-6.0,300,2018-06-23 06:00:00,0.0818409125518834,240
230,34.0,-4.0,300,2018-06-23 06:00:00,0.0817919743498615,240
231,34.0,-2.0,300,2018-06-23 06:00:00,0.0816427125152799,240
232,34.0,0.0,300,2018-06-23 06:00:00,0.0816762712446193,240
233,34.0,2.0,300,2018-06-23 06:00:00,0.0816321243738763,240
234,34.0,4.0,300,2018-06-23 06:00:00,0.0813057922542854,240
235,34.0,6.0,300,2018-06-23 06:00:00,0.0813546888244177,240
236,34.0,8.0,300,2018-06-23 06:00:00,0.0816828678865768,240
237,34.0,10.0,300,2018-06-23 06:00:00,0.0820148555324334,240
238,34.0,12.0,300,2018-06-23 06:00:00,0.082175279205782,240
239,34.0,14.0,300,2018-06-23 06:00:00,0.0822458498794154,240
240,34.0,16.0,300,2018-06-23 06:00:00,0.0821514050832612,240
241,34.0,18.0,300,2018-06-23 06:00:00,0.082033447294034,240
242,34.0,20.0,300,2018-06-23 06:00:00,0.0818236667744082,240
243,34.0,22.0,300,2018-06-23 06:00:00,0.0818356961377128,240
244,34.0,24.0,300,2018-06-23 06:00:00,0.0821726757223538,240
245,34.0,26.0,300,2018-06-23 06:00:00,0.0824198076200567,240
246,34.0,28.0,300,2018-06-23 06:00:00,0.0827507204353811,240
247,34.0,30.0,300,2018-06-23 06:00:00,0.0832812760043757,240
248,34.0,-30.0,350,2018-06-23 06:00:00,0.0846556345025954,260
249,34.0,-28.0,350,2018-06-23 06:00:00,0.0842648928014307,260
250,34.0,-26.0,350,2018-06-23 06:00:00,0.0841073266706403,260
251,34.0,-24.0,350,2018-06-23 06:00:00,0.0840223145027756,260
252,34.0,-22.0,350,2018-06-23 06:00:00,0.0839424543874695,260
253,34.0,-20.0,350,2018-06-23 06:00:00,0.0838297839554032,260
254,34.0,-18.0,350,2018-06-23 06:00:00,0.0837816502696623,260
255,34.0,-16.0,350,2018-06-23 06:00:00,0.0840311293358622,260
256,34.0,-14.0,350,2018-06-23 06:00:00,0.0846639088112629,260
257,34.0,-12.0,350,2018-06-23 06:00:00,0.0852186707036622,260
258,34.0,-10.0,350,2018-06-23 06:00:00,0.085727249701737,260
259,34.0,-8.0,350,2018-06-23 06:00:00,0.0858009542610385,260
260,34.0,-6.0,350,2018-06-23 06:00:00,0.0859512965270222,260
261,34.0,-4.0,350,2018-06-23 06:00:00,0.0859211113346706,260
262,34.0,-2.0,350,2018-06-23 06:00:00,0.0855641130891436,260
263,34.0,0.0,350,2018-06-23 06:00:00,0.0853318602962826,260
264,34.0,2.0,350,2018-06-23 06:00:00,0.0850510467593556,260
265,34.0,4.0,350,2018-06-23 06:00:00,0.0848997726444746,260
266,34.0,6.0,350,2018-06-23 06:00:00,0.0849421520063657,260
267,34.0,8.0,350,2018-06-23 06:00:00,0.0853953189995846,260
268,34.0,10.0,350,2018-06-23 06:00:00,0.0861617493875541,260
269,34.0,12.0,350,2018-06-23 06:00:00,0.0866238731418363,260
270,34.0,14.0,350,2018-06-23 06:00:00,0.0867295136154526,260
271,34.0,16.0,350,2018-06-23 06:00:00,0.0866912201624188,260
272,34.0,18.0,350,2018-06-23 06:00:00,0.0862754380044176,260
273,34.0,20.0,350,2018-06-23 06:00:00,0.0857369849527572,260
274,34.0,22.0,350,2018-06-23 06:00:00,0.0857455410088419,260
275,34.0,24.0,350,2018-06-23 06:00:00,0.0861907425010231,260
276,34.0,26.0,350,2018-06-23 06:00:00,0.0868960202582835,260
277,34.0,28.0,350,2018-06-23 06:00:00,0.0875993461684534,260
278,34.0,30.0,350,2018-06-23 06:00:00,0.08804476790316,260
279,34.0,-30.0,400,2018-06-23 06:00:00,0.0910229921464283,280
280,34.0,-28.0,400,2018-06-23 06:00:00,0.090905447844974,280
281,34.0,-26.0,400,2018-06-23 06:00:00,0.0908146981899537,280
282,34.0,-24.0,400,2018-06-23 06:00:00,0.0908449758668681,280
283,34.0,-22.0,400,2018-06-23 06:00:00,0.0908761174905209,280
284,34.0,-20.0,400,2018-06-23 06:00:00,0.0908415891261613,280
285,34.0,-18.0,400,2018-06-23 06:00:00,0.0907644653665122,280
286,34.0,-16.0,400,2018-06-23 06:00:00,0.0907704474569286,280
287,34.0,-14.0,400,2018-06-23 06:00:00,0.0912181122231065,280
288,34.0,-12.0,400,2018-06-23 06:00:00,0.0919415457895593,280
289,34.0,-10.0,400,2018-06-23 06:00:00,0.0923829989407034,280
290,34.0,-8.0,400,2018-06-23 06:00:00,0.0929456643963979,280
291,34.0,-6.0,400,2018-06-23 06:00:00,0.0929998111523448,280
292,34.0,-4.0,400,2018-06-23 06:00:00,0.092625785365806,280
293,34.0,-2.0,400,2018-06-23 06:00:00,0.0923711255317667,280
294,34.0,0.0,400,2018-06-23 06:00:00,0.0920202031575352,280
295,34.0,2.0,400,2018-06-23 06:00:00,0.0913602559549059,280
296,34.0,4.0,400,2018-06-23 06:00:00,0.0913615885695818,280
297,34.0,6.0,400,2018-06-23 06:00:00,0.0917213233117799,280
298,34.0,8.0,400,2018-06-23 06:00:00,0.0923018002338366,280
299,34.0,10.0,400,2018-06-23 06:00:00,0.0930658791418606,280
300,34.0,12.0,400,2018-06-23 06:00:00,0.0935882108233486,280
301,34.0,14.0,400,2018-06-23 06:00:00,0.0935630456952225,280
302,34.0,16.0,400,2018-06-23 06:00:00,0.0933814339046105,280
303,34.0,18.0,400,2018-06-23 06:00:00,0.0928833381941373,280
304,34.0,20.0,400,2018-06-23 06:00:00,0.0923944058567984,280
305,34.0,22.0,400,2018-06-23 06:00:00,0.0923099937291574,280
306,34.0,24.0,400,2018-06-23 06:00:00,0.0926509528782452,280
307,34.0,26.0,400,2018-06-23 06:00:00,0.0938153225106204,280
308,34.0,28.0,400,2018-06-23 06:00:00,0.0949482104822183,280
309,34.0,30.0,400,2018-06-23 06:00:00,0.0955973779575001,280
310,34.0,-30.0,450,2018-06-23 06:00:00,0.0989342968813072,300
311,34.0,-28.0,450,2018-06-23 06:00:00,0.0989672493277055,300
312,34.0,-26.0,450,2018-06-23 06:00:00,0.0988973792150328,300
313,34.0,-24.0,450,2018-06-23 06:00:00,0.0988710682890234,300
314,34.0,-22.0,450,2018-06-23 06:00:00,0.0990443357363187,300
315,34.0,-20.0,450,2018-06-23 06:00:00,0.099336815823218,300
316,34.0,-18.0,450,2018-06-23 06:00:00,0.0993962458265899,300
317,34.0,-16.0,450,2018-06-23 06:00:00,0.0992836559750888,300
318,34.0,-14.0,450,2018-06-23 06:00:00,0.0994761666503228,300
319,34.0,-12.0,450,2018-06-23 06:00:00,0.1001634420052224,300
320,34.0,-10.0,450,2018-06-23 06:00:00,0.1012638473900332,300
321,34.0,-8.0,450,2018-06-23 06:00:00,0.1019121515245611,300
322,34.0,-6.0,450,2018-06-23 06:00:00,0.1013195147605335,300
323,34.0,-4.0,450,2018-06-23 06:00:00,0.1007568639538673,300
324,34.0,-2.0,450,2018-06-23 06:00:00,0.1007684320350737,300
325,34.0,0.0,450,2018-06-23 06:00:00,0.09962045221811,300
326,34.0,2.0,450,2018-06-23 06:00:00,0.099238071909917,300
327,34.0,4.0,450,2018-06-23 06:00:00,0.0996569478755278,300
328,34.0,6.0,450,2018-06-23 06:00:00,0.1004354175048155,300
329,34.0,8.0,450,2018-06-23 06:00:00,0.1009252789148334,300
330,34.0,10.0,450,2018-06-23 06:00:00,0.1013823728577263,300
331,34.0,12.0,450,2018-06-23 06:00:00,0.1019295411086643,300
332,34.0,14.0,450,2018-06-23 06:00:00,0.1018970011127623,300
333,34.0,16.0,450,2018-06-23 06:00:00,0.1015238909139348,300
334,34.0,18.0,450,2018-06-23 06:00:00,0.1009241845773188,300
335,34.0,20.0,450,2018-06-23 06:00:00,0.100294513549391,300
336,34.0,22.0,450,2018-06-23 06:00:00,0.1001980512434069,300
337,34.0,24.0,450,2018-06-23 06:00:00,0.1007188241148308,300
338,34.0,26.0,450,2018-06-23 06:00:00,0.1020074836634014,300
339,34.0,28.0,450,2018-06-23 06:00:00,0.1032380275991082,300
340,34.0,30.0,450,2018-06-23 06:00:00,0.1038792752295292,300
341,34.0,-30.0,500,2018-06-23 06:00:00,0.1081596355081743,320
342,34.0,-28.0,500,2018-06-23 06:00:00,0.1081168095016596,320
343,34.0,-26.0,500,2018-06-23 06:00:00,0.1079112188324725,320
344,34.0,-24.0,500,2018-06-23 06:00:00,0.1077488720552495,320
345,34.0,-22.0,500,2018-06-23 06:00:00,0.1079213320955607,320
346,34.0,-20.0,500,2018-06-23 06:00:00,0.1085229896380633,320
347,34.0,-18.0,500,2018-06-23 06:00:00,0.1085778051756161,320
348,34.0,-16.0,500,2018-06-23 06:00:00,0.1083909277132588,320
349,34.0,-14.0,500,2018-06-23 06:00:00,0.1085346983238928,320
350,34.0,-12.0,500,2018-06-23 06:00:00,0.1096582670839302,320
351,34.0,-10.0,500,2018-06-23 06:00:00,0.1111405954557143,320
352,34.0,-8.0,500,2018-06-23 06:00:00,0.1114682386907603,320
353,34.0,-6.0,500,2018-06-23 06:00:00,0.1102497295852274,320
354,34.0,-4.0,500,2018-06-23 06:00:00,0.1095070558389516,320
355,34.0,-2.0,500,2018-06-23 06:00:00,0.1084666756978037,320
356,34.0,0.0,500,2018-06-23 06:00:00,0.1077475707344599,320
357,34.0,2.0,500,2018-06-23 06:00:00,0.1082035513580331,320
358,34.0,4.0,500,2018-06-23 06:00:00,0.1089708487288119,320
359,34.0,6.0,500,2018-06-23 06:00:00,0.1101915241576654,320
360,34.0,8.0,500,2018-06-23 06:00:00,0.1103542678735857,320
361,34.0,10.0,500,2018-06-23 06:00:00,0.1102395364354466,320
362,34.0,12.0,500,2018-06-23 06:00:00,0.1106269964950411,320
363,34.0,14.0,500,2018-06-23 06:00:00,0.110655612669599,320
364,34.0,16.0,500,2018-06-23 06:00:00,0.1101327930672669,320
365,34.0,18.0,500,2018-06-23 06:00:00,0.1095635215180825,320
366,34.0,20.0,500,2018-06-23 06:00:00,0.1093402739704166,320
367,34.0,22.0,500,2018-06-23 06:00:00,0.1093710849241636,320
368,34.0,24.0,500,2018-06-23 06:00:00,0.1098919824839026,320
369,34.0,26.0,500,2018-06-23 06:00:00,0.1111513526368235,320
370,34.0,28.0,500,2018-06-23 06:00:00,0.1121236796055703,320
371,34.0,30.0,500,2018-06-23 06:00:00,0.1128665293865191,320
372,34.0,-30.0,550,2018-06-23 06:00:00,0.1174762766893442,340
373,34.0,-28.0,550,2018-06-23 06:00:00,0.1175620021638301,340
374,34.0,-26.0,550,2018-06-23 06:00:00,0.1172023791288283,340
375,34.0,-24.0,550,2018-06-23 06:00:00,0.1168681537465914,340
376,34.0,-22.0,550,2018-06-23 06:00:00,0.1170592664845786,340
377,34.0,-20.0,550,2018-06-23 06:00:00,0.1177893294370297,340
378,34.0,-18.0,550,2018-06-23 06:00:00,0.1177079127200267,340
379,34.0,-16.0,550,2018-06-23 06:00:00,0.1176843888887267,340
380,34.0,-14.0,550,2018-06-23 06:00:00,0.1183237352127514,340
381,34.0,-12.0,550,2018-06-23 06:00:00,0.119819722499504,340
