,LATITUDE,LONGITUDE,FL_hPa,TIME,MERGED,FL
260,34.0,-14.0,100,2018-06-23 12:00:00,0.11769723062920155,100
261,34.0,-14.0,100,2018-06-23 12:00:00,0.11769723062920155,100
262,34.0,-14.0,100,2018-06-23 18:00:00,0.11838199960893456,100
263,34.0,-14.0,100,2018-06-23 18:00:00,0.11838199960893456,100
264,34.0,-12.0,100,2018-06-23 06:00:00,0.11822532668383993,100
265,34.0,-12.0,100,2018-06-23 06:00:00,0.11822532668383993,100
266,34.0,-12.0,100,2018-06-23 12:00:00,0.11858830510645452,100
267,34.0,-12.0,100,2018-06-23 12:00:00,0.11858830510645452,100
268,34.0,-12.0,100,2018-06-23 18:00:00,0.1196889275752557,100
269,34.0,-12.0,100,2018-06-23 18:00:00,0.1196889275752557,100
270,34.0,-10.0,100,2018-06-23 06:00:00,0.11926286674225206,100
271,34.0,-10.0,100,2018-06-23 06:00:00,0.11926286674225206,100
272,34.0,-10.0,100,2018-06-23 12:00:00,0.11925092454358438,100
273,34.0,-10.0,100,2018-06-23 12:00:00,0.11925092454358438,100
274,34.0,-10.0,100,2018-06-23 18:00:00,0.12041124107773661,100
275,34.0,-10.0,100,2018-06-23 18:00:00,0.12041124107773661,100
276,34.0,-8.0,100,2018-06-23 06:00:00,0.11975107144711838,100
277,34.0,-8.0,100,2018-06-23 06:00:00,0.11975107144711838,100
278,34.0,-8.0,100,2018-06-23 12:00:00,0.11991523496672918,100
279,34.0,-8.0,100,2018-06-23 12:00:00,0.11991523496672918,100
280,34.0,-8.0,100,2018-06-23 18:00:00,0.12090077738744615,100
281,34.0,-8.0,100,2018-06-23 18:00:00,0.12090077738744615,100
282,34.0,-6.0,100,2018-06-23 06:00:00,0.12000644215176287,100
283,34.0,-6.0,100,2018-06-23 06:00:00,0.12000644215176287,100
284,34.0,-6.0,100,2018-06-23 12:00:00,0.12038197926801869,100
285,34.0,-6.0,100,2018-06-23 12:00:00,0.12038197926801869,100
286,34.0,-6.0,100,2018-06-23 18:00:00,0.12143458376450399,100
287,34.0,-6.0,100,2018-06-23 18:00:00,0.12143458376450399,100
288,34.0,-4.0,100,2018-06-23 06:00:00,0.12078244624774595,100
289,34.0,-4.0,100,2018-06-23 06:00:00,0.12078244624774595,100
290,34.0,-4.0,100,2018-06-23 12:00:00,0.12068890198713796,100
291,34.0,-4.0,100,2018-06-23 12:00:00,0.12068890198713796,100
292,34.0,-4.0,100,2018-06-23 18:00:00,0.12211431092583379,100
293,34.0,-4.0,100,2018-06-23 18:00:00,0.12211431092583379,100
294,34.0,-2.0,100,2018-06-23 06:00:00,0.1208238336424238,100
295,34.0,-2.0,100,2018-06-23 06:00:00,0.1208238336424238,100
296,34.0,-2.0,100,2018-06-23 12:00:00,0.12079952727089241,100
297,34.0,-2.0,100,2018-06-23 12:00:00,0.12079952727089241,100
298,34.0,-2.0,100,2018-06-23 18:00:00,0.12238446324370827,100
299,34.0,-2.0,100,2018-06-23 18:00:00,0.12238446324370827,100
300,34.0,0.0,100,2018-06-23 06:00:00,0.12046498752764064,100
301,34.0,0.0,100,2018-06-23 06:00:00,0.12046498752764064,100
302,34.0,0.0,100,2018-06-23 12:00:00,0.12071231825741709,100
303,34.0,0.0,100,2018-06-23 12:00:00,0.12071231825741709,100
304,34.0,0.0,100,2018-06-23 18:00:00,0.1218363062414023,100
305,34.0,0.0,100,2018-06-23 18:00:00,0.1218363062414023,100
306,34.0,2.0,100,2018-06-23 06:00:00,0.12025665107740348,100
307,34.0,2.0,100,2018-06-23 06:00:00,0.12025665107740348,100
308,34.0,2.0,100,2018-06-23 12:00:00,0.12097532638994248,100
309,34.0,2.0,100,2018-06-23 12:00:00,0.12097532638994248,100
310,34.0,2.0,100,2018-06-23 18:00:00,0.12174254575178207,100
311,34.0,2.0,100,2018-06-23 18:00:00,0.12174254575178207,100
312,34.0,4.0,100,2018-06-23 06:00:00,0.1205743031871924,100
313,34.0,4.0,100,2018-06-23 06:00:00,0.1205743031871924,100
314,34.0,4.0,100,2018-06-23 12:00:00,0.12116811929350525,100
315,34.0,4.0,100,2018-06-23 12:00:00,0.12116811929350525,100
316,34.0,4.0,100,2018-06-23 18:00:00,0.12147866435823916,100
317,34.0,4.0,100,2018-06-23 18:00:00,0.12147866435823916,100
318,34.0,6.0,100,2018-06-23 06:00:00,0.1207177958154537,100
319,34.0,6.0,100,2018-06-23 06:00:00,0.1207177958154537,100
320,34.0,6.0,100,2018-06-23 12:00:00,0.12126601607709395,100
321,34.0,6.0,100,2018-06-23 12:00:00,0.12126601607709395,100
322,34.0,6.0,100,2018-06-23 18:00:00,0.12070326217518478,100
323,34.0,6.0,100,2018-06-23 18:00:00,0.12070326217518478,100
324,34.0,8.0,100,2018-06-23 06:00:00,0.12096260452170587,100
325,34.0,8.0,100,2018-06-23 06:00:00,0.12096260452170587,100
326,34.0,8.0,100,2018-06-23 12:00:00,0.12108452506543507,100
327,34.0,8.0,100,2018-06-23 12:00:00,0.12108452506543507,100
328,34.0,8.0,100,2018-06-23 18:00:00,0.12018086724012228,100
329,34.0,8.0,100,2018-06-23 18:00:00,0.12018086724012228,100
330,34.0,10.0,100,2018-06-23 06:00:00,0.12054575484240615,100
331,34.0,10.0,100,2018-06-23 06:00:00,0.12054575484240615,100
332,34.0,10.0,100,2018-06-23 12:00:00,0.12086351528072946,100
333,34.0,10.0,100,2018-06-23 12:00:00,0.12086351528072946,100
334,34.0,10.0,100,2018-06-23 18:00:00,0.11976454296451772,100
335,34.0,10.0,100,2018-06-23 18:00:00,0.11976454296451772,100
336,34.0,12.0,100,2018-06-23 06:00:00,0.11986333203267077,100
337,34.0,12.0,100,2018-06-23 06:00:00,0.11986333203267077,100
338,34.0,12.0,100,2018-06-23 12:00:00,0.12081347443971104,100
339,34.0,12.0,100,2018-06-23 12:00:00,0.12081347443971104,100
340,34.0,12.0,100,2018-06-23 18:00:00,0.11985766381592032,100
341,34.0,12.0,100,2018-06-23 18:00:00,0.11985766381592032,100
342,34.0,14.0,100,2018-06-23 06:00:00,0.11884854452219194,100
343,34.0,14.0,100,2018-06-23 06:00:00,0.11884854452219194,100
344,34.0,14.0,100,2018-06-23 12:00:00,0.12055529024960576,100
345,34.0,14.0,100,2018-06-23 12:00:00,0.12055529024960576,100
346,34.0,14.0,100,2018-06-23 18:00:00,0.11997211154591345,100
347,34.0,14.0,100,2018-06-23 18:00:00,0.11997211154591345,100
348,34.0,16.0,100,2018-06-23 06:00:00,0.11806204669785896,100
349,34.0,16.0,100,2018-06-23 06:00:00,0.11806204669785896,100
350,34.0,16.0,100,2018-06-23 12:00:00,0.12069880697873267,100
351,34.0,16.0,100,2018-06-23 12:00:00,0.12069880697873267,100
352,34.0,16.0,100,2018-06-23 18:00:00,0.12010175525474054,100
353,34.0,16.0,100,2018-06-23 18:00:00,0.12010175525474054,100
354,34.0,18.0,100,2018-06-23 06:00:00,0.11768160482133008,100
355,34.0,18.0,100,2018-06-23 06:00:00,0.11768160482133008,100
356,34.0,18.0,100,2018-06-23 12:00:00,0.12039945052974718,100
357,34.0,18.0,100,2018-06-23 12:00:00,0.12039945052974718,100
358,34.0,18.0,100,2018-06-23 18:00:00,0.12023219211905305,100
359,34.0,18.0,100,2018-06-23 18:00:00,0.12023219211905305,100
360,34.0,20.0,100,2018-06-23 06:00:00,0.11762019002596169,100
361,34.0,20.0,100,2018-06-23 06:00:00,0.11762019002596169,100
362,34.0,20.0,100,2018-06-23 12:00:00,0.11917426671487219,100
363,34.0,20.0,100,2018-06-23 12:00:00,0.11917426671487219,100
364,34.0,20.0,100,2018-06-23 18:00:00,0.12018910826530768,100
365,34.0,20.0,100,2018-06-23 18:00:00,0.12018910826530768,100
366,34.0,22.0,100,2018-06-23 06:00:00,0.1178942323349215,100
367,34.0,22.0,100,2018-06-23 06:00:00,0.1178942323349215,100
368,34.0,22.0,100,2018-06-23 12:00:00,0.1178521570052238,100
369,34.0,22.0,100,2018-06-23 12:00:00,0.1178521570052238,100
370,34.0,22.0,100,2018-06-23 18:00:00,0.12002872050449591,100
371,34.0,22.0,100,2018-06-23 18:00:00,0.12002872050449591,100
372,34.0,24.0,100,2018-06-23 06:00:00,0.11891367284457768,100
373,34.0,24.0,100,2018-06-23 06:00:00,0.11891367284457768,100
374,34.0,24.0,100,2018-06-23 12:00:00,0.11880111906676988,100
375,34.0,24.0,100,2018-06-23 12:00:00,0.11880111906676988,100
376,34.0,24.0,100,2018-06-23 18:00:00,0.11993354515699367,100
377,34.0,24.0,100,2018-06-23 18:00:00,0.11993354515699367,100
378,34.0,26.0,100,2018-06-23 06:00:00,0.12045841470430035,100
379,34.0,26.0,100,2018-06-23 06:00:00,0.12045841470430035,100
380,34.0,26.0,100,2018-06-23 12:00:00,0.11996959711078795,100
381,34.0,26.0,100,2018-06-23 12:00:00,0.11996959711078795,100
382,34.0,26.0,100,2018-06-23 18:00:00,0.12037834603714975,100
383,34.0,26.0,100,2018-06-23 18:00:00,0.12037834603714975,100
384,34.0,28.0,100,2018-06-23 06:00:00,0.12203939950172402,100
385,34.0,28.0,100,2018-06-23 06:00:00,0.12203939950172402,100
386,34.0,28.0,100,2018-06-23 12:00:00,0.12168603918911525,100
387,34.0,28.0,100,2018-06-23 12:00:00,0.12168603918911525,100
388,34.0,28.0,100,2018-06-23 18:00:00,0.1216289034380424,100
389,34.0,28.0,100,2018-06-23 18:00:00,0.1216289034380424,100
390,34.0,30.0,100,2018-06-23 06:00:00,0.12345119832796604,100
391,34.0,30.0,100,2018-06-23 06:00:00,0.12345119832796604,100
392,34.0,30.0,100,2018-06-23 12:00:00,0.12334321178738519,100
393,34.0,30.0,100,2018-06-23 12:00:00,0.12334321178738519,100
394,34.0,30.0,100,2018-06-23 18:00:00,0.12342428662105362,100
395,34.0,30.0,100,2018-06-23 18:00:00,0.12342428662105362,100
606,34.0,-30.0,125,2018-06-23 06:00:00,0.10467574206452901,120
607,34.0,-30.0,125,2018-06-23 06:00:00,0.10467574206452901,120
608,34.0,-30.0,125,2018-06-23 12:00:00,0.10492412512344129,120
609,34.0,-30.0,125,2018-06-23 12:00:00,0.10492412512344129,120
610,34.0,-30.0,125,2018-06-23 18:00:00,0.10575241287500586,120
611,34.0,-30.0,125,2018-06-23 18:00:00,0.10575241287500586,120
612,34.0,-28.0,125,2018-06-23 06:00:00,0.10379447197703866,120
613,34.0,-28.0,125,2018-06-23 06:00:00,0.10379447197703866,120
614,34.0,-28.0,125,2018-06-23 12:00:00,0.10367919680766442,120
615,34.0,-28.0,125,2018-06-23 12:00:00,0.10367919680766442,120
616,34.0,-28.0,125,2018-06-23 18:00:00,0.10432705635856926,120
617,34.0,-28.0,125,2018-06-23 18:00:00,0.10432705635856926,120
618,34.0,-26.0,125,2018-06-23 06:00:00,0.10294603927612611,120
619,34.0,-26.0,125,2018-06-23 06:00:00,0.10294603927612611,120
620,34.0,-26.0,125,2018-06-23 12:00:00,0.10270133631123089,120
621,34.0,-26.0,125,2018-06-23 12:00:00,0.10270133631123089,120
622,34.0,-26.0,125,2018-06-23 18:00:00,0.10289575929805551,120
623,34.0,-26.0,125,2018-06-23 18:00:00,0.10289575929805551,120
624,34.0,-24.0,125,2018-06-23 06:00:00,0.10240490170802125,120
625,34.0,-24.0,125,2018-06-23 06:00:00,0.10240490170802125,120
626,34.0,-24.0,125,2018-06-23 12:00:00,0.10218882049463351,120
627,34.0,-24.0,125,2018-06-23 12:00:00,0.10218882049463351,120
628,34.0,-24.0,125,2018-06-23 18:00:00,0.10209858307579155,120
629,34.0,-24.0,125,2018-06-23 18:00:00,0.10209858307579155,120
630,34.0,-22.0,125,2018-06-23 06:00:00,0.10205651100588323,120
631,34.0,-22.0,125,2018-06-23 06:00:00,0.10205651100588323,120
632,34.0,-22.0,125,2018-06-23 12:00:00,0.10205691267100746,120
633,34.0,-22.0,125,2018-06-23 12:00:00,0.10205691267100746,120
634,34.0,-22.0,125,2018-06-23 18:00:00,0.10202275531497312,120
635,34.0,-22.0,125,2018-06-23 18:00:00,0.10202275531497312,120
636,34.0,-20.0,125,2018-06-23 06:00:00,0.10201046389126203,120
637,34.0,-20.0,125,2018-06-23 06:00:00,0.10201046389126203,120
638,34.0,-20.0,125,2018-06-23 12:00:00,0.10236769274632007,120
639,34.0,-20.0,125,2018-06-23 12:00:00,0.10236769274632007,120
640,34.0,-20.0,125,2018-06-23 18:00:00,0.10251853771878547,120
641,34.0,-20.0,125,2018-06-23 18:00:00,0.10251853771878547,120
642,34.0,-18.0,125,2018-06-23 06:00:00,0.10230601719992262,120
643,34.0,-18.0,125,2018-06-23 06:00:00,0.10230601719992262,120
644,34.0,-18.0,125,2018-06-23 12:00:00,0.10307921775451007,120
645,34.0,-18.0,125,2018-06-23 12:00:00,0.10307921775451007,120
646,34.0,-18.0,125,2018-06-23 18:00:00,0.10347157642610433,120
647,34.0,-18.0,125,2018-06-23 18:00:00,0.10347157642610433,120
648,34.0,-16.0,125,2018-06-23 06:00:00,0.10312812359855199,120
649,34.0,-16.0,125,2018-06-23 06:00:00,0.10312812359855199,120
650,34.0,-16.0,125,2018-06-23 12:00:00,0.10402591676621475,120
651,34.0,-16.0,125,2018-06-23 12:00:00,0.10402591676621475,120
652,34.0,-16.0,125,2018-06-23 18:00:00,0.10465086366806695,120
653,34.0,-16.0,125,2018-06-23 18:00:00,0.10465086366806695,120
654,34.0,-14.0,125,2018-06-23 06:00:00,0.10418334009477188,120
655,34.0,-14.0,125,2018-06-23 06:00:00,0.10418334009477188,120
656,34.0,-14.0,125,2018-06-23 12:00:00,0.10511207093073506,120
657,34.0,-14.0,125,2018-06-23 12:00:00,0.10511207093073506,120
658,34.0,-14.0,125,2018-06-23 18:00:00,0.10575589407958827,120
659,34.0,-14.0,125,2018-06-23 18:00:00,0.10575589407958827,120
660,34.0,-12.0,125,2018-06-23 06:00:00,0.10532988964820464,120
661,34.0,-12.0,125,2018-06-23 06:00:00,0.10532988964820464,120
662,34.0,-12.0,125,2018-06-23 12:00:00,0.10605373177108936,120
663,34.0,-12.0,125,2018-06-23 12:00:00,0.10605373177108936,120
664,34.0,-12.0,125,2018-06-23 18:00:00,0.10670590848758352,120
665,34.0,-12.0,125,2018-06-23 18:00:00,0.10670590848758352,120
666,34.0,-10.0,125,2018-06-23 06:00:00,0.10626444234358083,120
667,34.0,-10.0,125,2018-06-23 06:00:00,0.10626444234358083,120
668,34.0,-10.0,125,2018-06-23 12:00:00,0.10695730791271212,120
669,34.0,-10.0,125,2018-06-23 12:00:00,0.10695730791271212,120
670,34.0,-10.0,125,2018-06-23 18:00:00,0.10751390078119334,120
671,34.0,-10.0,125,2018-06-23 18:00:00,0.10751390078119334,120
672,34.0,-8.0,125,2018-06-23 06:00:00,0.10697166956961571,120
673,34.0,-8.0,125,2018-06-23 06:00:00,0.10697166956961571,120
674,34.0,-8.0,125,2018-06-23 12:00:00,0.10743268943444353,120
675,34.0,-8.0,125,2018-06-23 12:00:00,0.10743268943444353,120
676,34.0,-8.0,125,2018-06-23 18:00:00,0.10799537717816673,120
677,34.0,-8.0,125,2018-06-23 18:00:00,0.10799537717816673,120
678,34.0,-6.0,125,2018-06-23 06:00:00,0.10737737513970008,120
679,34.0,-6.0,125,2018-06-23 06:00:00,0.10737737513970008,120
680,34.0,-6.0,125,2018-06-23 12:00:00,0.10779935135804498,120
681,34.0,-6.0,125,2018-06-23 12:00:00,0.10779935135804498,120
682,34.0,-6.0,125,2018-06-23 18:00:00,0.10859316359678552,120
683,34.0,-6.0,125,2018-06-23 18:00:00,0.10859316359678552,120
684,34.0,-4.0,125,2018-06-23 06:00:00,0.10739817087733634,120
685,34.0,-4.0,125,2018-06-23 06:00:00,0.10739817087733634,120
686,34.0,-4.0,125,2018-06-23 12:00:00,0.10799729787890712,120
687,34.0,-4.0,125,2018-06-23 12:00:00,0.10799729787890712,120
688,34.0,-4.0,125,2018-06-23 18:00:00,0.1089725283451545,120
689,34.0,-4.0,125,2018-06-23 18:00:00,0.1089725283451545,120
690,34.0,-2.0,125,2018-06-23 06:00:00,0.10734133492957718,120
691,34.0,-2.0,125,2018-06-23 06:00:00,0.10734133492957718,120
692,34.0,-2.0,125,2018-06-23 12:00:00,0.10797070330373901,120
693,34.0,-2.0,125,2018-06-23 12:00:00,0.10797070330373901,120
694,34.0,-2.0,125,2018-06-23 18:00:00,0.10938053294355009,120
695,34.0,-2.0,125,2018-06-23 18:00:00,0.10938053294355009,120
696,34.0,0.0,125,2018-06-23 06:00:00,0.10728717224663256,120
697,34.0,0.0,125,2018-06-23 06:00:00,0.10728717224663256,120
698,34.0,0.0,125,2018-06-23 12:00:00,0.10768585486038343,120
699,34.0,0.0,125,2018-06-23 12:00:00,0.10768585486038343,120
700,34.0,0.0,125,2018-06-23 18:00:00,0.10908319306286664,120
701,34.0,0.0,125,2018-06-23 18:00:00,0.10908319306286664,120
702,34.0,2.0,125,2018-06-23 06:00:00,0.10688333519575607,120
703,34.0,2.0,125,2018-06-23 06:00:00,0.10688333519575607,120
704,34.0,2.0,125,2018-06-23 12:00:00,0.10703014867896093,120
705,34.0,2.0,125,2018-06-23 12:00:00,0.10703014867896093,120
706,34.0,2.0,125,2018-06-23 18:00:00,0.10815308193176042,120
707,34.0,2.0,125,2018-06-23 18:00:00,0.10815308193176042,120
708,34.0,4.0,125,2018-06-23 06:00:00,0.10662372552245199,120
709,34.0,4.0,125,2018-06-23 06:00:00,0.10662372552245199,120
710,34.0,4.0,125,2018-06-23 12:00:00,0.10639358133352839,120
711,34.0,4.0,125,2018-06-23 12:00:00,0.10639358133352839,120
712,34.0,4.0,125,2018-06-23 18:00:00,0.10736819158463351,120
713,34.0,4.0,125,2018-06-23 18:00:00,0.10736819158463351,120
714,34.0,6.0,125,2018-06-23 06:00:00,0.10676507013170697,120
715,34.0,6.0,125,2018-06-23 06:00:00,0.10676507013170697,120
716,34.0,6.0,125,2018-06-23 12:00:00,0.10617420335057895,120
717,34.0,6.0,125,2018-06-23 12:00:00,0.10617420335057895,120
718,34.0,6.0,125,2018-06-23 18:00:00,0.10660611756891816,120
719,34.0,6.0,125,2018-06-23 18:00:00,0.10660611756891816,120
720,34.0,8.0,125,2018-06-23 06:00:00,0.10691766748652345,120
721,34.0,8.0,125,2018-06-23 06:00:00,0.10691766748652345,120
722,34.0,8.0,125,2018-06-23 12:00:00,0.1062169308731827,120
723,34.0,8.0,125,2018-06-23 12:00:00,0.1062169308731827,120
724,34.0,8.0,125,2018-06-23 18:00:00,0.10610065903442732,120
725,34.0,8.0,125,2018-06-23 18:00:00,0.10610065903442732,120
726,34.0,10.0,125,2018-06-23 06:00:00,0.10709439603070303,120
727,34.0,10.0,125,2018-06-23 06:00:00,0.10709439603070303,120
728,34.0,10.0,125,2018-06-23 12:00:00,0.10646242284808244,120
729,34.0,10.0,125,2018-06-23 12:00:00,0.10646242284808244,120
730,34.0,10.0,125,2018-06-23 18:00:00,0.1056703071034427,120
731,34.0,10.0,125,2018-06-23 18:00:00,0.1056703071034427,120
732,34.0,12.0,125,2018-06-23 06:00:00,0.1072718469269856,120
733,34.0,12.0,125,2018-06-23 06:00:00,0.1072718469269856,120
734,34.0,12.0,125,2018-06-23 12:00:00,0.1067575895823239,120
735,34.0,12.0,125,2018-06-23 12:00:00,0.1067575895823239,120
736,34.0,12.0,125,2018-06-23 18:00:00,0.10544193018957289,120
737,34.0,12.0,125,2018-06-23 18:00:00,0.10544193018957289,120
738,34.0,14.0,125,2018-06-23 06:00:00,0.10685367650546423,120
739,34.0,14.0,125,2018-06-23 06:00:00,0.10685367650546423,120
740,34.0,14.0,125,2018-06-23 12:00:00,0.10698924387069994,120
741,34.0,14.0,125,2018-06-23 12:00:00,0.10698924387069994,120
742,34.0,14.0,125,2018-06-23 18:00:00,0.1056366706631164,120
743,34.0,14.0,125,2018-06-23 18:00:00,0.1056366706631164,120
744,34.0,16.0,125,2018-06-23 06:00:00,0.10618081735947328,120
745,34.0,16.0,125,2018-06-23 06:00:00,0.10618081735947328,120
746,34.0,16.0,125,2018-06-23 12:00:00,0.1069880516008792,120
747,34.0,16.0,125,2018-06-23 12:00:00,0.1069880516008792,120
748,34.0,16.0,125,2018-06-23 18:00:00,0.10606122278251516,120
749,34.0,16.0,125,2018-06-23 18:00:00,0.10606122278251516,120
750,34.0,18.0,125,2018-06-23 06:00:00,0.10579205734625119,120
751,34.0,18.0,125,2018-06-23 06:00:00,0.10579205734625119,120
752,34.0,18.0,125,2018-06-23 12:00:00,0.10706959644025515,120
753,34.0,18.0,125,2018-06-23 12:00:00,0.10706959644025515,120
754,34.0,18.0,125,2018-06-23 18:00:00,0.1066401004769246,120
755,34.0,18.0,125,2018-06-23 18:00:00,0.1066401004769246,120
756,34.0,20.0,125,2018-06-23 06:00:00,0.1060181189869037,120
757,34.0,20.0,125,2018-06-23 06:00:00,0.1060181189869037,120
758,34.0,20.0,125,2018-06-23 12:00:00,0.10706660857042946,120
759,34.0,20.0,125,2018-06-23 12:00:00,0.10706660857042946,120
760,34.0,20.0,125,2018-06-23 18:00:00,0.10720294681614917,120
761,34.0,20.0,125,2018-06-23 18:00:00,0.10720294681614917,120
762,34.0,22.0,125,2018-06-23 06:00:00,0.10626550682099872,120
763,34.0,22.0,125,2018-06-23 06:00:00,0.10626550682099872,120
764,34.0,22.0,125,2018-06-23 12:00:00,0.10705116130287312,120
765,34.0,22.0,125,2018-06-23 12:00:00,0.10705116130287312,120
766,34.0,22.0,125,2018-06-23 18:00:00,0.10754372546446408,120
767,34.0,22.0,125,2018-06-23 18:00:00,0.10754372546446408,120
768,34.0,24.0,125,2018-06-23 06:00:00,0.10615095547271977,120
769,34.0,24.0,125,2018-06-23 06:00:00,0.10615095547271977,120
770,34.0,24.0,125,2018-06-23 12:00:00,0.10745796481220868,120
771,34.0,24.0,125,2018-06-23 12:00:00,0.10745796481220868,120
772,34.0,24.0,125,2018-06-23 18:00:00,0.10756517372700945,120
773,34.0,24.0,125,2018-06-23 18:00:00,0.10756517372700945,120
774,34.0,26.0,125,2018-06-23 06:00:00,0.10716901410365401,120
775,34.0,26.0,125,2018-06-23 06:00:00,0.10716901410365401,120
776,34.0,26.0,125,2018-06-23 12:00:00,0.10766036069045047,120
777,34.0,26.0,125,2018-06-23 12:00:00,0.10766036069045047,120
778,34.0,26.0,125,2018-06-23 18:00:00,0.10759261273469978,120
779,34.0,26.0,125,2018-06-23 18:00:00,0.10759261273469978,120
780,34.0,28.0,125,2018-06-23 06:00:00,0.10838607520785434,120
781,34.0,28.0,125,2018-06-23 06:00:00,0.10838607520785434,120
782,34.0,28.0,125,2018-06-23 12:00:00,0.10847448880128352,120
783,34.0,28.0,125,2018-06-23 12:00:00,0.10847448880128352,120
784,34.0,28.0,125,2018-06-23 18:00:00,0.10870402106629767,120
785,34.0,28.0,125,2018-06-23 18:00:00,0.10870402106629767,120
786,34.0,30.0,125,2018-06-23 06:00:00,0.10923586250425271,120
787,34.0,30.0,125,2018-06-23 06:00:00,0.10923586250425271,120
788,34.0,30.0,125,2018-06-23 12:00:00,0.10930411522618125,120
789,34.0,30.0,125,2018-06-23 12:00:00,0.10930411522618125,120
790,34.0,30.0,125,2018-06-23 18:00:00,0.10956952740876949,120
791,34.0,30.0,125,2018-06-23 18:00:00,0.10956952740876949,120
1002,34.0,-30.0,150,2018-06-23 06:00:00,0.09868926377552908,140
1003,34.0,-30.0,150,2018-06-23 06:00:00,0.09868926377552908,140
1004,34.0,-30.0,150,2018-06-23 12:00:00,0.0984702223974759,140
1005,34.0,-30.0,150,2018-06-23 12:00:00,0.0984702223974759,140
1006,34.0,-30.0,150,2018-06-23 18:00:00,0.09937111331912557,140
1007,34.0,-30.0,150,2018-06-23 18:00:00,0.09937111331912557,140
1008,34.0,-28.0,150,2018-06-23 06:00:00,0.09783388073661989,140
1009,34.0,-28.0,150,2018-06-23 06:00:00,0.09783388073661989,140
1010,34.0,-28.0,150,2018-06-23 12:00:00,0.0975195614313088,140
