,LATITUDE,LONGITUDE,FL_hPa,TIME,MERGED,FL
47,3774000.0,0.0,100,2018-06-23 18:00:00,0.1218363062414023,100
48,3774000.0,170000.0,100,2018-06-23 06:00:00,0.12025665107740348,100
49,3774000.0,170000.0,100,2018-06-23 12:00:00,0.12097532638994248,100
50,3774000.0,170000.0,100,2018-06-23 18:00:00,0.12174254575178207,100
51,3774000.0,340000.0,100,2018-06-23 06:00:00,0.1205743031871924,100
52,3774000.0,340000.0,100,2018-06-23 12:00:00,0.12116811929350525,100
53,3774000.0,340000.0,100,2018-06-23 18:00:00,0.12147866435823915,100
54,3774000.0,510000.0,100,2018-06-23 06:00:00,0.1207177958154537,100
55,3774000.0,510000.0,100,2018-06-23 12:00:00,0.12126601607709395,100
56,3774000.0,510000.0,100,2018-06-23 18:00:00,0.12070326217518478,100
57,3774000.0,680000.0,100,2018-06-23 06:00:00,0.12096260452170587,100
58,3774000.0,680000.0,100,2018-06-23 12:00:00,0.12108452506543507,100
59,3774000.0,680000.0,100,2018-06-23 18:00:00,0.12018086724012228,100
60,3774000.0,850000.0,100,2018-06-23 06:00:00,0.12054575484240615,100
61,3774000.0,850000.0,100,2018-06-23 12:00:00,0.12086351528072944,100
62,3774000.0,850000.0,100,2018-06-23 18:00:00,0.11976454296451773,100
63,3774000.0,1020000.0,100,2018-06-23 06:00:00,0.11986333203267074,100
64,3774000.0,1020000.0,100,2018-06-23 12:00:00,0.12081347443971105,100
65,3774000.0,1020000.0,100,2018-06-23 18:00:00,0.11985766381592032,100
66,3774000.0,1190000.0,100,2018-06-23 06:00:00,0.11884854452219196,100
67,3774000.0,1190000.0,100,2018-06-23 12:00:00,0.12055529024960575,100
68,3774000.0,1190000.0,100,2018-06-23 18:00:00,0.11997211154591345,100
69,3774000.0,1360000.0,100,2018-06-23 06:00:00,0.11806204669785896,100
70,3774000.0,1360000.0,100,2018-06-23 12:00:00,0.12069880697873267,100
71,3774000.0,1360000.0,100,2018-06-23 18:00:00,0.12010175525474055,100
72,3774000.0,1530000.0,100,2018-06-23 06:00:00,0.11768160482133007,100
73,3774000.0,1530000.0,100,2018-06-23 12:00:00,0.12039945052974718,100
74,3774000.0,1530000.0,100,2018-06-23 18:00:00,0.12023219211905305,100
75,3774000.0,1700000.0,100,2018-06-23 06:00:00,0.11762019002596168,100
76,3774000.0,1700000.0,100,2018-06-23 12:00:00,0.1191742667148722,100
77,3774000.0,1700000.0,100,2018-06-23 18:00:00,0.12018910826530768,100
78,3774000.0,1870000.0,100,2018-06-23 06:00:00,0.1178942323349215,100
79,3774000.0,1870000.0,100,2018-06-23 12:00:00,0.1178521570052238,100
80,3774000.0,1870000.0,100,2018-06-23 18:00:00,0.12002872050449592,100
81,3774000.0,2040000.0,100,2018-06-23 06:00:00,0.11891367284457767,100
82,3774000.0,2040000.0,100,2018-06-23 12:00:00,0.11880111906676988,100
83,3774000.0,2040000.0,100,2018-06-23 18:00:00,0.11993354515699367,100
84,3774000.0,2210000.0,100,2018-06-23 06:00:00,0.12045841470430035,100
85,3774000.0,2210000.0,100,2018-06-23 12:00:00,0.11996959711078795,100
86,3774000.0,2210000.0,100,2018-06-23 18:00:00,0.12037834603714975,100
87,3774000.0,2380000.0,100,2018-06-23 06:00:00,0.12203939950172403,100
88,3774000.0,2380000.0,100,2018-06-23 12:00:00,0.12168603918911525,100
89,3774000.0,2380000.0,100,2018-06-23 18:00:00,0.1216289034380424,100
90,3774000.0,2550000.0,100,2018-06-23 06:00:00,0.12345119832796606,100
91,3774000.0,2550000.0,100,2018-06-23 12:00:00,0.1233432117873852,100
92,3774000.0,2550000.0,100,2018-06-23 18:00:00,0.12342428662105362,100
93,3774000.0,-2550000.0,125,2018-06-23 06:00:00,0.104675742064529,120
94,3774000.0,-2550000.0,125,2018-06-23 12:00:00,0.10492412512344128,120
95,3774000.0,-2550000.0,125,2018-06-23 18:00:00,0.10575241287500586,120
96,3774000.0,-2380000.0,125,2018-06-23 06:00:00,0.10379447197703866,120
97,3774000.0,-2380000.0,125,2018-06-23 12:00:00,0.10367919680766442,120
98,3774000.0,-2380000.0,125,2018-06-23 18:00:00,0.10432705635856926,120
99,3774000.0,-2210000.0,125,2018-06-23 06:00:00,0.10294603927612613,120
100,3774000.0,-2210000.0,125,2018-06-23 12:00:00,0.10270133631123088,120
101,3774000.0,-2210000.0,125,2018-06-23 18:00:00,0.10289575929805553,120
102,3774000.0,-2040000.0,125,2018-06-23 06:00:00,0.10240490170802123,120
103,3774000.0,-2040000.0,125,2018-06-23 12:00:00,0.10218882049463353,120
104,3774000.0,-2040000.0,125,2018-06-23 18:00:00,0.10209858307579156,120
105,3774000.0,-1870000.0,125,2018-06-23 06:00:00,0.10205651100588324,120
106,3774000.0,-1870000.0,125,2018-06-23 12:00:00,0.10205691267100746,120
107,3774000.0,-1870000.0,125,2018-06-23 18:00:00,0.10202275531497312,120
108,3774000.0,-1700000.0,125,2018-06-23 06:00:00,0.10201046389126203,120
109,3774000.0,-1700000.0,125,2018-06-23 12:00:00,0.10236769274632007,120
110,3774000.0,-1700000.0,125,2018-06-23 18:00:00,0.10251853771878547,120
111,3774000.0,-1530000.0,125,2018-06-23 06:00:00,0.10230601719992262,120
112,3774000.0,-1530000.0,125,2018-06-23 12:00:00,0.10307921775451008,120
113,3774000.0,-1530000.0,125,2018-06-23 18:00:00,0.10347157642610433,120
114,3774000.0,-1360000.0,125,2018-06-23 06:00:00,0.103128123598552,120
115,3774000.0,-1360000.0,125,2018-06-23 12:00:00,0.10402591676621477,120
116,3774000.0,-1360000.0,125,2018-06-23 18:00:00,0.10465086366806696,120
117,3774000.0,-1190000.0,125,2018-06-23 06:00:00,0.10418334009477187,120
118,3774000.0,-1190000.0,125,2018-06-23 12:00:00,0.10511207093073506,120
119,3774000.0,-1190000.0,125,2018-06-23 18:00:00,0.10575589407958827,120
120,3774000.0,-1020000.0,125,2018-06-23 06:00:00,0.10532988964820464,120
121,3774000.0,-1020000.0,125,2018-06-23 12:00:00,0.10605373177108936,120
122,3774000.0,-1020000.0,125,2018-06-23 18:00:00,0.10670590848758353,120
123,3774000.0,-850000.0,125,2018-06-23 06:00:00,0.10626444234358083,120
124,3774000.0,-850000.0,125,2018-06-23 12:00:00,0.10695730791271213,120
125,3774000.0,-850000.0,125,2018-06-23 18:00:00,0.10751390078119334,120
126,3774000.0,-680000.0,125,2018-06-23 06:00:00,0.10697166956961572,120
127,3774000.0,-680000.0,125,2018-06-23 12:00:00,0.10743268943444352,120
128,3774000.0,-680000.0,125,2018-06-23 18:00:00,0.10799537717816672,120
129,3774000.0,-510000.0,125,2018-06-23 06:00:00,0.10737737513970007,120
130,3774000.0,-510000.0,125,2018-06-23 12:00:00,0.10779935135804497,120
131,3774000.0,-510000.0,125,2018-06-23 18:00:00,0.10859316359678553,120
132,3774000.0,-340000.0,125,2018-06-23 06:00:00,0.10739817087733634,120
133,3774000.0,-340000.0,125,2018-06-23 12:00:00,0.10799729787890712,120
134,3774000.0,-340000.0,125,2018-06-23 18:00:00,0.1089725283451545,120
135,3774000.0,-170000.0,125,2018-06-23 06:00:00,0.10734133492957718,120
136,3774000.0,-170000.0,125,2018-06-23 12:00:00,0.107970703303739,120
137,3774000.0,-170000.0,125,2018-06-23 18:00:00,0.10938053294355007,120
138,3774000.0,0.0,125,2018-06-23 06:00:00,0.10728717224663256,120
139,3774000.0,0.0,125,2018-06-23 12:00:00,0.10768585486038344,120
140,3774000.0,0.0,125,2018-06-23 18:00:00,0.10908319306286664,120
141,3774000.0,170000.0,125,2018-06-23 06:00:00,0.10688333519575607,120
142,3774000.0,170000.0,125,2018-06-23 12:00:00,0.10703014867896092,120
143,3774000.0,170000.0,125,2018-06-23 18:00:00,0.10815308193176043,120
144,3774000.0,340000.0,125,2018-06-23 06:00:00,0.106623725522452,120
145,3774000.0,340000.0,125,2018-06-23 12:00:00,0.1063935813335284,120
146,3774000.0,340000.0,125,2018-06-23 18:00:00,0.10736819158463352,120
147,3774000.0,510000.0,125,2018-06-23 06:00:00,0.10676507013170697,120
148,3774000.0,510000.0,125,2018-06-23 12:00:00,0.10617420335057896,120
149,3774000.0,510000.0,125,2018-06-23 18:00:00,0.10660611756891816,120
150,3774000.0,680000.0,125,2018-06-23 06:00:00,0.10691766748652344,120
151,3774000.0,680000.0,125,2018-06-23 12:00:00,0.1062169308731827,120
152,3774000.0,680000.0,125,2018-06-23 18:00:00,0.10610065903442732,120
153,3774000.0,850000.0,125,2018-06-23 06:00:00,0.10709439603070303,120
154,3774000.0,850000.0,125,2018-06-23 12:00:00,0.10646242284808244,120
155,3774000.0,850000.0,125,2018-06-23 18:00:00,0.1056703071034427,120
156,3774000.0,1020000.0,125,2018-06-23 06:00:00,0.1072718469269856,120
157,3774000.0,1020000.0,125,2018-06-23 12:00:00,0.1067575895823239,120
158,3774000.0,1020000.0,125,2018-06-23 18:00:00,0.10544193018957287,120
159,3774000.0,1190000.0,125,2018-06-23 06:00:00,0.10685367650546423,120
160,3774000.0,1190000.0,125,2018-06-23 12:00:00,0.10698924387069994,120
161,3774000.0,1190000.0,125,2018-06-23 18:00:00,0.1056366706631164,120
162,3774000.0,1360000.0,125,2018-06-23 06:00:00,0.10618081735947328,120
163,3774000.0,1360000.0,125,2018-06-23 12:00:00,0.1069880516008792,120
164,3774000.0,1360000.0,125,2018-06-23 18:00:00,0.10606122278251516,120
165,3774000.0,1530000.0,125,2018-06-23 06:00:00,0.1057920573462512,120
166,3774000.0,1530000.0,125,2018-06-23 12:00:00,0.10706959644025517,120
167,3774000.0,1530000.0,125,2018-06-23 18:00:00,0.1066401004769246,120
168,3774000.0,1700000.0,125,2018-06-23 06:00:00,0.1060181189869037,120
169,3774000.0,1700000.0,125,2018-06-23 12:00:00,0.10706660857042946,120
170,3774000.0,1700000.0,125,2018-06-23 18:00:00,0.10720294681614917,120
171,3774000.0,1870000.0,125,2018-06-23 06:00:00,0.10626550682099872,120
172,3774000.0,1870000.0,125,2018-06-23 12:00:00,0.10705116130287312,120
173,3774000.0,1870000.0,125,2018-06-23 18:00:00,0.10754372546446407,120
174,3774000.0,2040000.0,125,2018-06-23 06:00:00,0.10615095547271976,120
175,3774000.0,2040000.0,125,2018-06-23 12:00:00,0.10745796481220868,120
176,3774000.0,2040000.0,125,2018-06-23 18:00:00,0.10756517372700944,120
177,3774000.0,2210000.0,125,2018-06-23 06:00:00,0.107169014103654,120
178,3774000.0,2210000.0,125,2018-06-23 12:00:00,0.10766036069045047,120
179,3774000.0,2210000.0,125,2018-06-23 18:00:00,0.10759261273469978,120
180,3774000.0,2380000.0,125,2018-06-23 06:00:00,0.10838607520785434,120
181,3774000.0,2380000.0,125,2018-06-23 12:00:00,0.10847448880128352,120
182,3774000.0,2380000.0,125,2018-06-23 18:00:00,0.10870402106629767,120
183,3774000.0,2550000.0,125,2018-06-23 06:00:00,0.10923586250425273,120
184,3774000.0,2550000.0,125,2018-06-23 12:00:00,0.10930411522618123,120
185,3774000.0,2550000.0,125,2018-06-23 18:00:00,0.10956952740876948,120
186,3774000.0,-2550000.0,150,2018-06-23 06:00:00,0.09868926377552907,140
187,3774000.0,-2550000.0,150,2018-06-23 12:00:00,0.0984702223974759,140
188,3774000.0,-2550000.0,150,2018-06-23 18:00:00,0.09937111331912556,140
189,3774000.0,-2380000.0,150,2018-06-23 06:00:00,0.09783388073661987,140
190,3774000.0,-2380000.0,150,2018-06-23 12:00:00,0.0975195614313088,140
191,3774000.0,-2380000.0,150,2018-06-23 18:00:00,0.09828875875717848,140
192,3774000.0,-2210000.0,150,2018-06-23 06:00:00,0.09717752066703958,140
193,3774000.0,-2210000.0,150,2018-06-23 12:00:00,0.09695505670192996,140
194,3774000.0,-2210000.0,150,2018-06-23 18:00:00,0.09728983286413906,140
195,3774000.0,-2040000.0,150,2018-06-23 06:00:00,0.09649699132356364,140
196,3774000.0,-2040000.0,150,2018-06-23 12:00:00,0.09648133320233393,140
197,3774000.0,-2040000.0,150,2018-06-23 18:00:00,0.0964167270094883,140
198,3774000.0,-1870000.0,150,2018-06-23 06:00:00,0.09595431071628416,140
199,3774000.0,-1870000.0,150,2018-06-23 12:00:00,0.09606299403348577,140
200,3774000.0,-1870000.0,150,2018-06-23 18:00:00,0.09585617027153867,140
201,3774000.0,-1700000.0,150,2018-06-23 06:00:00,0.0956087769466373,140
202,3774000.0,-1700000.0,150,2018-06-23 12:00:00,0.09571388580465597,140
203,3774000.0,-1700000.0,150,2018-06-23 18:00:00,0.09567996798296613,140
204,3774000.0,-1530000.0,150,2018-06-23 06:00:00,0.09553127529902744,140
205,3774000.0,-1530000.0,150,2018-06-23 12:00:00,0.0956631488655918,140
206,3774000.0,-1530000.0,150,2018-06-23 18:00:00,0.09569589107859897,140
207,3774000.0,-1360000.0,150,2018-06-23 06:00:00,0.09589912317344833,140
208,3774000.0,-1360000.0,150,2018-06-23 12:00:00,0.09595760997754577,140
209,3774000.0,-1360000.0,150,2018-06-23 18:00:00,0.09605443990114844,140
210,3774000.0,-1190000.0,150,2018-06-23 06:00:00,0.09643099397918757,140
211,3774000.0,-1190000.0,150,2018-06-23 12:00:00,0.09659280053197668,140
212,3774000.0,-1190000.0,150,2018-06-23 18:00:00,0.09680239433791074,140
213,3774000.0,-1020000.0,150,2018-06-23 06:00:00,0.09686290692853593,140
214,3774000.0,-1020000.0,150,2018-06-23 12:00:00,0.0970645085309049,140
215,3774000.0,-1020000.0,150,2018-06-23 18:00:00,0.09759711383726638,140
216,3774000.0,-850000.0,150,2018-06-23 06:00:00,0.09735534180010204,140
217,3774000.0,-850000.0,150,2018-06-23 12:00:00,0.0974183141108108,140
218,3774000.0,-850000.0,150,2018-06-23 18:00:00,0.09827203669766732,140
219,3774000.0,-680000.0,150,2018-06-23 06:00:00,0.09755866230171134,140
220,3774000.0,-680000.0,150,2018-06-23 12:00:00,0.09773651893094304,140
221,3774000.0,-680000.0,150,2018-06-23 18:00:00,0.09866777716827654,140
222,3774000.0,-510000.0,150,2018-06-23 06:00:00,0.09751885427490913,140
223,3774000.0,-510000.0,150,2018-06-23 12:00:00,0.09786023497611644,140
224,3774000.0,-510000.0,150,2018-06-23 18:00:00,0.09876941828740213,140
225,3774000.0,-340000.0,150,2018-06-23 06:00:00,0.097612129988058,140
226,3774000.0,-340000.0,150,2018-06-23 12:00:00,0.09788223803636534,140
227,3774000.0,-340000.0,150,2018-06-23 18:00:00,0.0986634229530934,140
228,3774000.0,-170000.0,150,2018-06-23 06:00:00,0.0977561333027831,140
229,3774000.0,-170000.0,150,2018-06-23 12:00:00,0.09799355450330767,140
230,3774000.0,-170000.0,150,2018-06-23 18:00:00,0.09859260644092033,140
231,3774000.0,0.0,150,2018-06-23 06:00:00,0.09781202449154143,140
232,3774000.0,0.0,150,2018-06-23 12:00:00,0.09819611282271597,140
233,3774000.0,0.0,150,2018-06-23 18:00:00,0.09844606790203514,140
234,3774000.0,170000.0,150,2018-06-23 06:00:00,0.09751380211630037,140
235,3774000.0,170000.0,150,2018-06-23 12:00:00,0.0980545329315268,140
236,3774000.0,170000.0,150,2018-06-23 18:00:00,0.09809581452491163,140
237,3774000.0,340000.0,150,2018-06-23 06:00:00,0.09704308633590013,140
238,3774000.0,340000.0,150,2018-06-23 12:00:00,0.09771833376772213,140
239,3774000.0,340000.0,150,2018-06-23 18:00:00,0.09789582358886167,140
240,3774000.0,510000.0,150,2018-06-23 06:00:00,0.09691520427538858,140
241,3774000.0,510000.0,150,2018-06-23 12:00:00,0.09749488111770273,140
242,3774000.0,510000.0,150,2018-06-23 18:00:00,0.09763218679451373,140
243,3774000.0,680000.0,150,2018-06-23 06:00:00,0.09719320141831306,140
244,3774000.0,680000.0,150,2018-06-23 12:00:00,0.09731281209238694,140
245,3774000.0,680000.0,150,2018-06-23 18:00:00,0.09738966682441093,140
246,3774000.0,850000.0,150,2018-06-23 06:00:00,0.09773748357932782,140
247,3774000.0,850000.0,150,2018-06-23 12:00:00,0.09740984182757208,140
248,3774000.0,850000.0,150,2018-06-23 18:00:00,0.09716614014127248,140
249,3774000.0,1020000.0,150,2018-06-23 06:00:00,0.09834613406743084,140
250,3774000.0,1020000.0,150,2018-06-23 12:00:00,0.09767643848114543,140
251,3774000.0,1020000.0,150,2018-06-23 18:00:00,0.09697613539370052,140
252,3774000.0,1190000.0,150,2018-06-23 06:00:00,0.0989310380844358,140
253,3774000.0,1190000.0,150,2018-06-23 12:00:00,0.098050453528018,140
254,3774000.0,1190000.0,150,2018-06-23 18:00:00,0.0971797994103686,140
255,3774000.0,1360000.0,150,2018-06-23 06:00:00,0.09891848206511476,140
256,3774000.0,1360000.0,150,2018-06-23 12:00:00,0.0983465543156109,140
257,3774000.0,1360000.0,150,2018-06-23 18:00:00,0.09756119808664107,140
258,3774000.0,1530000.0,150,2018-06-23 06:00:00,0.09839055238489117,140
259,3774000.0,1530000.0,150,2018-06-23 12:00:00,0.09866689695338957,140
260,3774000.0,1530000.0,150,2018-06-23 18:00:00,0.09789444763774403,140
261,3774000.0,1700000.0,150,2018-06-23 06:00:00,0.09781802968635694,140
262,3774000.0,1700000.0,150,2018-06-23 12:00:00,0.09893785701164036,140
263,3774000.0,1700000.0,150,2018-06-23 18:00:00,0.09828387647824403,140
264,3774000.0,1870000.0,150,2018-06-23 06:00:00,0.09791269978751528,140
265,3774000.0,1870000.0,150,2018-06-23 12:00:00,0.09878812518395504,140
266,3774000.0,1870000.0,150,2018-06-23 18:00:00,0.09859633080599528,140
267,3774000.0,2040000.0,150,2018-06-23 06:00:00,0.09817043688754236,140
268,3774000.0,2040000.0,150,2018-06-23 12:00:00,0.09862958478472177,140
269,3774000.0,2040000.0,150,2018-06-23 18:00:00,0.0988028870457997,140
270,3774000.0,2210000.0,150,2018-06-23 06:00:00,0.09789985975174507,140
271,3774000.0,2210000.0,150,2018-06-23 12:00:00,0.09865759513344838,140
272,3774000.0,2210000.0,150,2018-06-23 18:00:00,0.09877507159654213,140
273,3774000.0,2380000.0,150,2018-06-23 06:00:00,0.09812013105968642,140
274,3774000.0,2380000.0,150,2018-06-23 12:00:00,0.09825748287787184,140
275,3774000.0,2380000.0,150,2018-06-23 18:00:00,0.09864599816572496,140
276,3774000.0,2550000.0,150,2018-06-23 06:00:00,0.0986888243833541,140
277,3774000.0,2550000.0,150,2018-06-23 12:00:00,0.0983469965219004,140
278,3774000.0,2550000.0,150,2018-06-23 18:00:00,0.09871227446424083,140
279,3774000.0,-2550000.0,175,2018-06-23 06:00:00,0.0932972950189393,160
280,3774000.0,-2550000.0,175,2018-06-23 12:00:00,0.0933928774661969,160
281,3774000.0,-2550000.0,175,2018-06-23 18:00:00,0.09340060724004914,160
282,3774000.0,-2380000.0,175,2018-06-23 06:00:00,0.09277024083366404,160
283,3774000.0,-2380000.0,175,2018-06-23 12:00:00,0.09284018806540012,160
284,3774000.0,-2380000.0,175,2018-06-23 18:00:00,0.09296583722539488,160
285,3774000.0,-2210000.0,175,2018-06-23 06:00:00,0.09253897767494867,160
286,3774000.0,-2210000.0,175,2018-06-23 12:00:00,0.09236304214402072,160
287,3774000.0,-2210000.0,175,2018-06-23 18:00:00,0.09236196251907876,160
288,3774000.0,-2040000.0,175,2018-06-23 06:00:00,0.0923317124618589,160
289,3774000.0,-2040000.0,175,2018-06-23 12:00:00,0.0920545754126554,160
290,3774000.0,-2040000.0,175,2018-06-23 18:00:00,0.09191521072079012,160
291,3774000.0,-1870000.0,175,2018-06-23 06:00:00,0.09193763331815187,160
292,3774000.0,-1870000.0,175,2018-06-23 12:00:00,0.09177808571712323,160
293,3774000.0,-1870000.0,175,2018-06-23 18:00:00,0.0916875902694128,160
294,3774000.0,-1700000.0,175,2018-06-23 06:00:00,0.091611354777359,160
295,3774000.0,-1700000.0,175,2018-06-23 12:00:00,0.09161540254100234,160
296,3774000.0,-1700000.0,175,2018-06-23 18:00:00,0.09166108106374776,160
297,3774000.0,-1530000.0,175,2018-06-23 06:00:00,0.09143244115197542,160
298,3774000.0,-1530000.0,175,2018-06-23 12:00:00,0.09147044325913314,160
299,3774000.0,-1530000.0,175,2018-06-23 18:00:00,0.091464475336986,160
300,3774000.0,-1360000.0,175,2018-06-23 06:00:00,0.09138730811932894,160
301,3774000.0,-1360000.0,175,2018-06-23 12:00:00,0.09125678302386336,160
302,3774000.0,-1360000.0,175,2018-06-23 18:00:00,0.0909145809239412,160
303,3774000.0,-1190000.0,175,2018-06-23 06:00:00,0.09136759090955758,160
304,3774000.0,-1190000.0,175,2018-06-23 12:00:00,0.0910464721190908,160
305,3774000.0,-1190000.0,175,2018-06-23 18:00:00,0.0907160064354847,160
306,3774000.0,-1020000.0,175,2018-06-23 06:00:00,0.09123027946357128,160
307,3774000.0,-1020000.0,175,2018-06-23 12:00:00,0.0909980299361408,160
308,3774000.0,-1020000.0,175,2018-06-23 18:00:00,0.09098187440248692,160
309,3774000.0,-850000.0,175,2018-06-23 06:00:00,0.09124622025490824,160
310,3774000.0,-850000.0,175,2018-06-23 12:00:00,0.09115512490942827,160
311,3774000.0,-850000.0,175,2018-06-23 18:00:00,0.0913254751419988,160
312,3774000.0,-680000.0,175,2018-06-23 06:00:00,0.09140059274249987,160
313,3774000.0,-680000.0,175,2018-06-23 12:00:00,0.09137879227731924,160
314,3774000.0,-680000.0,175,2018-06-23 18:00:00,0.09150699100653607,160
315,3774000.0,-510000.0,175,2018-06-23 06:00:00,0.09145670920312643,160
316,3774000.0,-510000.0,175,2018-06-23 12:00:00,0.09150811724637777,160
317,3774000.0,-510000.0,175,2018-06-23 18:00:00,0.091629714616934,160
318,3774000.0,-340000.0,175,2018-06-23 06:00:00,0.09157192837559296,160
319,3774000.0,-340000.0,175,2018-06-23 12:00:00,0.09147987110988584,160
320,3774000.0,-340000.0,175,2018-06-23 18:00:00,0.09169223929622586,160
321,3774000.0,-170000.0,175,2018-06-23 06:00:00,0.09178490742157942,160
322,3774000.0,-170000.0,175,2018-06-23 12:00:00,0.0914757976504138,160
323,3774000.0,-170000.0,175,2018-06-23 18:00:00,0.09170820690789548,160
324,3774000.0,0.0,175,2018-06-23 06:00:00,0.09200562026018287,160
325,3774000.0,0.0,175,2018-06-23 12:00:00,0.09167121836012526,160
326,3774000.0,0.0,175,2018-06-23 18:00:00,0.09171242548818404,160
327,3774000.0,170000.0,175,2018-06-23 06:00:00,0.09213211476946057,160
328,3774000.0,170000.0,175,2018-06-23 12:00:00,0.09185711163667304,160
329,3774000.0,170000.0,175,2018-06-23 18:00:00,0.09160319935213737,160
330,3774000.0,340000.0,175,2018-06-23 06:00:00,0.09213483049373282,160
331,3774000.0,340000.0,175,2018-06-23 12:00:00,0.09200064880775427,160
332,3774000.0,340000.0,175,2018-06-23 18:00:00,0.09170433298715967,160
333,3774000.0,510000.0,175,2018-06-23 06:00:00,0.09209016119481983,160
334,3774000.0,510000.0,175,2018-06-23 12:00:00,0.09216008808082453,160
335,3774000.0,510000.0,175,2018-06-23 18:00:00,0.09205615226748592,160
336,3774000.0,680000.0,175,2018-06-23 06:00:00,0.0922679093548419,160
337,3774000.0,680000.0,175,2018-06-23 12:00:00,0.09219980530732112,160
338,3774000.0,680000.0,175,2018-06-23 18:00:00,0.0922655524148542,160
339,3774000.0,850000.0,175,2018-06-23 06:00:00,0.09257404655939057,160
340,3774000.0,850000.0,175,2018-06-23 12:00:00,0.09226916242279024,160
341,3774000.0,850000.0,175,2018-06-23 18:00:00,0.0922324836615657,160
342,3774000.0,1020000.0,175,2018-06-23 06:00:00,0.09280455190239363,160
343,3774000.0,1020000.0,175,2018-06-23 12:00:00,0.09245569986199906,160
344,3774000.0,1020000.0,175,2018-06-23 18:00:00,0.09222759845372686,160
345,3774000.0,1190000.0,175,2018-06-23 06:00:00,0.0930881450842227,160
346,3774000.0,1190000.0,175,2018-06-23 12:00:00,0.09270297563214436,160
